kingdom;phylum;klass;order;family;genus;species;subspecies;scientific_name;author
Plantae;;;Orchidales;Orchidaceae;Brassavola;nodosa;;Brassavola nodosa;(L.) Lindley
Plantae;;;Orchidales;Orchidaceae;Brassavola;perrinii;;Brassavola perrinii;Lindl.
Plantae;;;Orchidales;Orchidaceae;Brassavola;retusa;;Brassavola retusa;Lindl.
Plantae;;;Orchidales;Orchidaceae;Brassavola;tuberculata;;Brassavola tuberculata;Hook
Plantae;;;Orchidales;Orchidaceae;Brassavola;venosa;;Brassavola venosa;Lindl.
Plantae;;;Orchidales;Orchidaceae;Brassia;andina;;Brassia andina;(Rchb.f.) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;andreettae;;Brassia andreettae;(Dodson) Senghas in F.R.R.Schlechter
Plantae;;;Orchidales;Orchidaceae;Brassia;angustilabia;;Brassia angustilabia;Schltr. 1925
Plantae;;;Orchidales;Orchidaceae;Brassia;antherotes;;Brassia antherotes;Rchb.f. 1879
Plantae;;;Orchidales;Orchidaceae;Brassia;arachnoidea;;Brassia arachnoidea;Barb.Rodr. 1877
Plantae;;;Orchidales;Orchidaceae;Brassia;arcuigera;;Brassia arcuigera;Rchb.f. 1869
Plantae;;;Orchidales;Orchidaceae;Brassia;aurantiaca;;Brassia aurantiaca;(Lindl.) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;aurorae;;Brassia aurorae;D.E.Benn. 1992
Plantae;;;Orchidales;Orchidaceae;Brassia;bennettiorum;;Brassia bennettiorum;(Dodson) Senghas
Plantae;;;Orchidales;Orchidaceae;Brassia;bidens;;Brassia bidens;Lindl. 1844
Plantae;;;Orchidales;Orchidaceae;Brassia;boliviensis;;Brassia boliviensis;Schltr. 1913
Plantae;;;Orchidales;Orchidaceae;Brassia;bowmanii;;Brassia bowmanii;(Rchb.f.) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;brevis;;Brassia brevis;(Kraenzl.) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;brunnea;;Brassia brunnea;Archila
Plantae;;;Orchidales;Orchidaceae;Brassia;caudata;;Brassia caudata;(L.) Lindl. 1824
Plantae;;;Orchidales;Orchidaceae;Brassia;cauliformis;;Brassia cauliformis;C.Schweinf. 1946
Plantae;;;Orchidales;Orchidaceae;Brassia;chloroleuca;;Brassia chloroleuca;Barb.Rodr.
Plantae;;;Orchidales;Orchidaceae;Brassia;cochlearis;;Brassia cochlearis;(H.R.Sweet) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;cyrtopetala;;Brassia cyrtopetala;Schltr. 1912
Plantae;;;Orchidales;Orchidaceae;Brassia;diphylla;;Brassia diphylla;(H.R.Sweet) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;dresslerorum;;Brassia dresslerorum;Archila
Plantae;;;Orchidales;Orchidaceae;Brassia;ecuadorensis;;Brassia ecuadorensis;(Garay) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;elegantula;;Brassia elegantula;Rchb.f. 1885
Plantae;;;Orchidales;Orchidaceae;Brassia;endresii;;Brassia endresii;(Kraenzl.) ined.
Plantae;;;Orchidales;Orchidaceae;Brassia;escobariana;;Brassia escobariana;Garay 1973
Plantae;;;Orchidales;Orchidaceae;Brassia;farinifera;;Brassia farinifera;Linden & Rchb.f.
Plantae;;;Orchidales;Orchidaceae;Brassia;filomenoi;;Brassia filomenoi;Schltr. 1921
Plantae;;;Orchidales;Orchidaceae;Brassia;garayana;;Brassia garayana;M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;gireoudiana;;Brassia gireoudiana;Rchb.f. & Warsc. 1854
Plantae;;;Orchidales;Orchidaceae;Brassia;glumaceoides;;Brassia glumaceoides;M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;horichii;;Brassia horichii;(I.Bock) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;huebneri;;Brassia huebneri;Schltr. 1925
Plantae;;;Orchidales;Orchidaceae;Brassia;ignapuana;;Brassia ignapuana;Schltr. 1925
Plantae;;;Orchidales;Orchidaceae;Brassia;iguapoana;;Brassia iguapoana;Schltr.
Plantae;;;Orchidales;Orchidaceae;Brassia;incantans;;Brassia incantans;(Rchb.f.) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;jipijapensis;;Brassia jipijapensis;Dodson & N.H.Williams 1980
Plantae;;;Orchidales;Orchidaceae;Brassia;josstiana;;Brassia josstiana;Rchb.f. 1854
Plantae;;;Orchidales;Orchidaceae;Brassia;koehlerorum;;Brassia koehlerorum;Schltr. 1921
Plantae;;;Orchidales;Orchidaceae;Brassia;lanceana;;Brassia lanceana;Lindl. 1836
Plantae;;;Orchidales;Orchidaceae;Brassia;lawrenceana;;Brassia lawrenceana;Lindl. 1841
Plantae;;;Orchidales;Orchidaceae;Brassia;lehmannii;;Brassia lehmannii;(Garay) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;maculata;;Brassia maculata;R. Br (1813)
Plantae;;;Orchidales;Orchidaceae;Brassia;mendozae;;Brassia mendozae;(Dodson) Senghas
Plantae;;;Orchidales;Orchidaceae;Brassia;minutiflora;;Brassia minutiflora;(Kraenzl.) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;neglecta;;Brassia neglecta;Rchb.f. 1856
Plantae;;;Orchidales;Orchidaceae;Brassia;panamensis;;Brassia panamensis;(Garay) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;pascoensis;;Brassia pascoensis;D.S.Benn. & Christenson 2001
Plantae;;;Orchidales;Orchidaceae;Brassia;peruviana;;Brassia peruviana;Poepp. & Endl. 1838
Plantae;;;Orchidales;Orchidaceae;Brassia;pozoi;;Brassia pozoi;(Dodson & N.H.Williams) Senghas
Plantae;;;Orchidales;Orchidaceae;Brassia;rhizomatosa;;Brassia rhizomatosa;Garay & Dunsterv. 1965
Plantae;;;Orchidales;Orchidaceae;Brassia;rolandoi;;Brassia rolandoi;(D.E.Benn. & Christenson) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;signata;;Brassia signata;Rchb.f. 1881
Plantae;;;Orchidales;Orchidaceae;Brassia;suavissima;;Brassia suavissima;Pupulin & Bogarín
Plantae;;;Orchidales;Orchidaceae;Brassia;sulphurea;;Brassia sulphurea;(Rchb.f.) M.W.Chase
Plantae;;;Orchidales;Orchidaceae;Brassia;thyrsodes;;Brassia thyrsodes;Rchb.f. (1868)
Plantae;;;Orchidales;Orchidaceae;Brassia;transamazonica;;Brassia transamazonica;D.E.Benn. & Christenson
Plantae;;;Orchidales;Orchidaceae;Brassia;verrucosa;;Brassia verrucosa;Lindl. 1840
Plantae;;;Orchidales;Orchidaceae;Brassia;villosa;;Brassia villosa;Lindl. 1853
Plantae;;;Orchidales;Orchidaceae;Brassia;wageneri;;Brassia wageneri;Rchb.f.
Plantae;;;Orchidales;Orchidaceae;Brassia;warscewiczii;;Brassia warscewiczii;Rchb.f.
Plantae;;;Orchidales;Orchidaceae;Brassia;warszewiczii;;Brassia warszewiczii;Rchb.f.
Plantae;;;Orchidales;Orchidaceae;Brassia;whewellii;;Brassia whewellii;J.M.H.Shaw
Plantae;;;Orchidales;Orchidaceae;Brassia;wyllisiana;;Brassia wyllisiana;K.G.Lacerda & V.P.Castro
Plantae;;;Orchidales;Orchidaceae;Briegeria;cernua;;Briegeria cernua;(Lindl.) Senghas
Plantae;;;Orchidales;Orchidaceae;Briegeria;teretifolia;;Briegeria teretifolia;(Sw.) Senghas
Plantae;;;Orchidales;Orchidaceae;Bromheadia;alticola;;Bromheadia alticola;Ridley
Plantae;;;Orchidales;Orchidaceae;Bromheadia;annamensis;;Bromheadia annamensis;Aver. & Averyanova
Plantae;;;Orchidales;Orchidaceae;Bromheadia;aporoides;;Bromheadia aporoides;Rchb.f.
Plantae;;;Orchidales;Orchidaceae;Bromheadia;benchaii;;Bromheadia benchaii;J.J.Wood & A.L.Lamb
Plantae;;;Orchidales;Orchidaceae;Bromheadia;borneensis;;Bromheadia borneensis;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bromheadia;brevifolia;;Bromheadia brevifolia;Ridley
Plantae;;;Orchidales;Orchidaceae;Bromheadia;cecieliae;;Bromheadia cecieliae;Kruiz.
Plantae;;;Orchidales;Orchidaceae;Bromheadia;coomansii;;Bromheadia coomansii;J.J.Sm. ex Kruiz. & de Vogel
Plantae;;;Orchidales;Orchidaceae;Bromheadia;crassiflora;;Bromheadia crassiflora;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bromheadia;devogelii;;Bromheadia devogelii;Kruiz.
Plantae;;;Orchidales;Orchidaceae;Bromheadia;divaricata;;Bromheadia divaricata;Ames & C.Schweinf.
Plantae;;;Orchidales;Orchidaceae;Bromheadia;ensifolia;;Bromheadia ensifolia;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bromheadia;falcifolia;;Bromheadia falcifolia;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bromheadia;finlaysoniana;;Bromheadia finlaysoniana;Rchb.f.
Plantae;;;Orchidales;Orchidaceae;Bromheadia;gracilis;;Bromheadia gracilis;Kruiz. & de Vogel
Plantae;;;Orchidales;Orchidaceae;Bromheadia;graminea;;Bromheadia graminea;Kruiz. & de Vogel
Plantae;;;Orchidales;Orchidaceae;Bromheadia;grandiflora;;Bromheadia grandiflora;Kruiz. & de Vogel
Plantae;;;Orchidales;Orchidaceae;Bromheadia;humilis;;Bromheadia humilis;Kruiz. & de Vogel
Plantae;;;Orchidales;Orchidaceae;Bromheadia;latifolia;;Bromheadia latifolia;Kruiz. & de Vogel
Plantae;;;Orchidales;Orchidaceae;Bromheadia;lohaniensis;;Bromheadia lohaniensis;Kruiz. & de Vogel
Plantae;;;Orchidales;Orchidaceae;Bromheadia;longifolia;;Bromheadia longifolia;Kruiz. & de Vogel
Plantae;;;Orchidales;Orchidaceae;Bromheadia;pendek;;Bromheadia pendek;de Vogel
Plantae;;;Orchidales;Orchidaceae;Bromheadia;pulchra;;Bromheadia pulchra;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bromheadia;pungens;;Bromheadia pungens;Ridley
Plantae;;;Orchidales;Orchidaceae;Bromheadia;robusta;;Bromheadia robusta;Kruiz. & de Vogel
Plantae;;;Orchidales;Orchidaceae;Bromheadia;rupestris;;Bromheadia rupestris;Ridley
Plantae;;;Orchidales;Orchidaceae;Bromheadia;scirpoidea;;Bromheadia scirpoidea;Ridl.
Plantae;;;Orchidales;Orchidaceae;Bromheadia;srilankensis;;Bromheadia srilankensis;Kruiz. & de Vogel
Plantae;;;Orchidales;Orchidaceae;Bromheadia;tenuis;;Bromheadia tenuis;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bromheadia;truncata;;Bromheadia truncata;Seidenf.
Plantae;;;Orchidales;Orchidaceae;Broughtonia;domingensis;;Broughtonia domingensis;(Lindl.) Rolfe 1889
Plantae;;;Orchidales;Orchidaceae;Broughtonia;jamaicensis;;Broughtonia jamaicensis;Sauleda & Adams
Plantae;;;Orchidales;Orchidaceae;Broughtonia;lindenii;;Broughtonia lindenii;(Lindl.) Dressler 1966
Plantae;;;Orchidales;Orchidaceae;Broughtonia;negrilensis;;Broughtonia negrilensis;Fowlie (1961)
Plantae;;;Orchidales;Orchidaceae;Broughtonia;sanguinea;;Broughtonia sanguinea;(Sw.) R.Br. (1813)
Plantae;;;Orchidales;Orchidaceae;Brownleea;galpinii;;Brownleea galpinii;Bolus
Plantae;;;Orchidales;Orchidaceae;Brownleea;graminicola;;Brownleea graminicola;McMurtry
Plantae;;;Orchidales;Orchidaceae;Brownleea;macroceras;;Brownleea macroceras;Sond.
Plantae;;;Orchidales;Orchidaceae;Brownleea;maculata;;Brownleea maculata;P.J.Cribb
Plantae;;;Orchidales;Orchidaceae;Brownleea;mulanjiensis;;Brownleea mulanjiensis;H.P.Linder
Plantae;;;Orchidales;Orchidaceae;Brownleea;parviflora;;Brownleea parviflora;Harv. ex Lindl.
Plantae;;;Orchidales;Orchidaceae;Brownleea;recurvata;;Brownleea recurvata;Sond.
Plantae;;;Orchidales;Orchidaceae;Bryobium;dischorense;;Bryobium dischorense;(Schltr.) M.A.Clem. & D.L.Jones
Plantae;;;Orchidales;Orchidaceae;Bryobium;eriaeoides;;Bryobium eriaeoides;(F.M.Bailey) M.A.Clem. & D.L.Jones
Plantae;;;Orchidales;Orchidaceae;Bryobium;hyacinthoides;;Bryobium hyacinthoides;(Blume) Y.P.Ng & P.J.Cribb
Plantae;;;Orchidales;Orchidaceae;Bryobium;irukandjianum;;Bryobium irukandjianum;(St.Cloud) M.A.Clem. & D.L.Jones
Plantae;;;Orchidales;Orchidaceae;Bryobium;pudicum;;Bryobium pudicum;(Ridl.) Y.P.Ng & P.J.Cribb
Plantae;;;Orchidales;Orchidaceae;Bryobium;queenslandicum;;Bryobium queenslandicum;(T.E.Hunt) M.A.Clem. & D.L.Jones
Plantae;;;Orchidales;Orchidaceae;Bryobium;rendovaense;;Bryobium rendovaense;J.J.Wood
Plantae;;;Orchidales;Orchidaceae;Bryobium;retusum;;Bryobium retusum;(Blume) Y.P.Ng & P.J.Cribb
Plantae;;;Orchidales;Orchidaceae;Buchtienia;boliviensis;;Buchtienia boliviensis;Schltr.
Plantae;;;Orchidales;Orchidaceae;Buchtienia;ecuadorensis;;Buchtienia ecuadorensis;Garay
Plantae;;;Orchidales;Orchidaceae;Buchtienia;nitida;;Buchtienia nitida;(Vell.) Fraga & Meneguzzo
Plantae;;;Orchidales;Orchidaceae;Buchtienia;rosea;;Buchtienia rosea;Garay
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;abbreviatum;;Bulbophyllum abbreviatum;Rchb.f.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;abbrevilabium;;Bulbophyllum abbrevilabium;Carr
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;aberrans;;Bulbophyllum aberrans;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;ablepharon;;Bulbophyllum ablepharon;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;absconditum;;Bulbophyllum absconditum;J.J. Smith
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;acanthoglossum;;Bulbophyllum acanthoglossum;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;acropogon;;Bulbophyllum acropogon;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;acuminatifolium;;Bulbophyllum acuminatifolium;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;acuminatum;;Bulbophyllum acuminatum;(Ridley) Ridley
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;acutebracteatum;;Bulbophyllum acutebracteatum;De Wild.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;acutiflorum;;Bulbophyllum acutiflorum;A. Rich.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;acutilingue;;Bulbophyllum acutilingue;J.J.Sm
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;acutispicatum;;Bulbophyllum acutispicatum;H.Perrier
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;adangense;;Bulbophyllum adangense;Seidenf.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;adelphidium;;Bulbophyllum adelphidium;J.J.Verm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;adenoblepharon;;Bulbophyllum adenoblepharon;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;adiamantinum;;Bulbophyllum adiamantinum;Brade
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;adjungens;;Bulbophyllum adjungens;Seienf.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;adolphi;;Bulbophyllum adolphi;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;aechmophorum;;Bulbophyllum aechmophorum;J.J.Verm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;aemulum;;Bulbophyllum aemulum;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;aeolium;;Bulbophyllum aeolium;Ames
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;aestivale;;Bulbophyllum aestivale;Ames
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;affine;;Bulbophyllum affine;Lindley
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;afzelii;;Bulbophyllum afzelii;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;agapethoides;;Bulbophyllum agapethoides;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;agastor;;Bulbophyllum agastor;Garay, Hamer & Siegerist
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;aggregatum;;Bulbophyllum aggregatum;Bosser
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;aithorhachis;;Bulbophyllum aithorhachis;J.J.Verm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alabastraceus;;Bulbophyllum alabastraceus;P.Royen
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alagense;;Bulbophyllum alagense;Ames
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alatum;;Bulbophyllum alatum;J.J.Verm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;albibracteatum;;Bulbophyllum albibracteatum;Seidenf.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;albidostylidium;;Bulbophyllum albidostylidium;Seidenf.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;albidum;;Bulbophyllum albidum;(Wight) Hook.f.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;albociliatum;;Bulbophyllum albociliatum;(Liu & Su) Nakajima
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;albo-roseum;;Bulbophyllum albo-roseum;Ames
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alcicorne;;Bulbophyllum alcicorne;C.S.P.Parish & Rchb.f.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alexandrae;;Bulbophyllum alexandrae;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;algidum;;Bulbophyllum algidum;Ridl.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alinae;;Bulbophyllum alinae;Szlach. & Olszewski
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alkmaarense;;Bulbophyllum alkmaarense;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alleizettei;;Bulbophyllum alleizettei;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;allenkerrii;;Bulbophyllum allenkerrii;Seidenf.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alliifolium;;Bulbophyllum alliifolium;J.J. Smith
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alsiosum;;Bulbophyllum alsiosum;Ames
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alticaule;;Bulbophyllum alticaule;Ridl.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alticola;;Bulbophyllum alticola;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;alveatum;;Bulbophyllum alveatum;J.J.Verm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;amazonicum;;Bulbophyllum amazonicum;L.O.Williams
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;ambatoavense;;Bulbophyllum ambatoavense;Bosser
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;amblyacron;;Bulbophyllum amblyacron;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;amblyanthum;;Bulbophyllum amblyanthum;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;amblyoglossum;;Bulbophyllum amblyoglossum;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;ambrense;;Bulbophyllum ambrense;H.Perrier
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;ambrosia;;Bulbophyllum ambrosia;(Hance) Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;amoenum;;Bulbophyllum amoenum;Bosser
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;amphorimorphum;;Bulbophyllum amphorimorphum;H.Perrrier
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;amplebracteatum;;Bulbophyllum amplebracteatum;Teijsm. & Binn.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;amplifolium;;Bulbophyllum amplifolium;(Rolfe) Balakr. & Sud.Chowdhury
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;amplistigmaticum;;Bulbophyllum amplistigmaticum;Kores
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;anaclastum;;Bulbophyllum anaclastum;J.J.Verm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;anakbaruppui;;Bulbophyllum anakbaruppui;J.J.Verm. & P.O'Bryne
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;analamazoatrae;;Bulbophyllum analamazoatrae;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;anceps;;Bulbophyllum anceps;Rolfe
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;andersonii;;Bulbophyllum andersonii;(Hook.f.) J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;andohahelense;;Bulbophyllum andohahelense;H.Perrier
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;andreeae;;Bulbophyllum andreeae;A.D.Hawkes
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;anguipes;;Bulbophyllum anguipes;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;angulatum;;Bulbophyllum angulatum;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;anguliferum;;Bulbophyllum anguliferum;Ames & C.Schweinf
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;angusteovatum;;Bulbophyllum angusteovatum;Seidenf.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;angustifolium;;Bulbophyllum angustifolium;(Blume) Lindley
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;anisopterum;;Bulbophyllum anisopterum;J.J.Verm. & P.O'Byrne
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;anjozorobeense;;Bulbophyllum anjozorobeense;Bosser
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;ankaizinense;;Bulbophyllum ankaizinense;(Jum. & H.Perrier) Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;ankaratranum;;Bulbophyllum ankaratranum;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;ankylochele;;Bulbophyllum ankylochele;J.J.Verm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;ankylorhinon;;Bulbophyllum ankylorhinon;J.J.Verm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;annamense;;Bulbophyllum annamense;(Gary) Sieder
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;annandalei;;Bulbophyllum annandalei;Ridley
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;antennatum;;Bulbophyllum antennatum;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;antenniferum;;Bulbophyllum antenniferum;(Lindley) Reichb.f.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;antioquiense;;Bulbophyllum antioquiense;Kraenzl.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;antongilense;;Bulbophyllum antongilense;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;apertum;;Bulbophyllum apertum;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;aphanopetalum;;Bulbophyllum aphanopetalum;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;apheles;;Bulbophyllum apheles;J.J.Verm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;apiculatum;;Bulbophyllum apiculatum;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;apiferum;;Bulbophyllum apiferum;Carr
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;apodum;;Bulbophyllum apodum;Hook.f.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;apoense;;Bulbophyllum apoense;Schuit & De Vogel
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;appendiculatum;;Bulbophyllum appendiculatum;(Rolfe) J.J.Smith
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;appressicaule;;Bulbophyllum appressicaule;Ridl.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;appressum;;Bulbophyllum appressum;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;approximatum;;Bulbophyllum approximatum;Ridl.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;arachnidium;;Bulbophyllum arachnidium;Ridl.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;arachnoideum;;Bulbophyllum arachnoideum;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;arcutilabium;;Bulbophyllum arcutilabium;Aver.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;ardjunense;;Bulbophyllum ardjunense;J.J. Smith
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;arfakense;;Bulbophyllum arfakense;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;arfakianum;;Bulbophyllum arfakianum;Kraenzl
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;argyropus;;Bulbophyllum argyropus;(Endl.) H.G.Reichb.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;arianeae;;Bulbophyllum arianeae;Fraga & E.C.Smidt
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;ariel;;Bulbophyllum ariel;Ridley
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;aristatum;;Bulbophyllum aristatum;(Rchb.f.) Hemsl.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;aristilabre;;Bulbophyllum aristilabre;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;aristopetalum;;Bulbophyllum aristopetalum;Kores
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;armeniacum;;Bulbophyllum armeniacum;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;arminii;;Bulbophyllum arminii;Sieder
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;arrectum;;Bulbophyllum arrectum;Kraenzl.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;arsoanum;;Bulbophyllum arsoanum;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;artostigma;;Bulbophyllum artostigma;J.J.Verm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;ascohiloides;;Bulbophyllum ascohiloides;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;asperilingue;;Bulbophyllum asperilingue;Schltr.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;aspersum;;Bulbophyllum aspersum;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;asperulum;;Bulbophyllum asperulum;J.J.Sm.
Plantae;;;Orchidales;Orchidaceae;Bulbophyllum;astelidum;;Bulbophyllum astelidum;Aver.
